year,review
2022,I am using Brilliant to brush up on old skills and learn new ones. The format of the courses is excellent. They gradually build on basic skills to advance the student to higher levels. Lessons are extremely well constructed and make it easy to understand difficult concepts. Well done to the team at Brilliant for creating such a fantastic learning resource.
2022,It’s very engaging and stimulating.
2022,Pretty coolio instead of schoolio
2022,Much great like good learn good nicccceeee 5 star baby
2022,Brilliant is a great app of your a student or looking to learn especially for how much of the experience is free and I think anyone who want to learn more may want to pick up the app.
2022,I don’t rate apps but when I do it’s because it’s brilliant.
2022,Probably one if the best gifts I ever given to myself has been yearly subscription of Brilliant. Number theory course itself worth the money! Thanks everyone at Brilliant 🙏
2022,Learning so much
2023,"Glad I found this app out.
Maybe in the future the AI function can be able to examine the studying part term of users in order to help us better learn and exercise intelligently.
This should be scientific enlightenment movement application for those underdeveloped countries! Hope there are more different languages.
I am originally from China, if there’s a chance, I hope I could work with the developers of App and innovate the way of learnings for more people in demand of knowledge like this. Especially with the logical way of thinking and tutoring."
2023,I’m a Computer Scientist and this helps keep me refreshed!
2023,"An outstanding program, even in its free program!"
2023,Brilliant makes learning joyful!
2023,"Hoping for separate quizzes long-term retention, and harder courses"
2023,It’s just simply brilliant
2023,I fell smarter already
2023,"10 out of 10. If your looking to improve or revisit the fundamentals and build upon it, this is the app"
2023,A GYM for your brain
2023,Love the subjects and the bite sized chapters.
2023,All is well.
2023,This app is amazing. Great learning opportunity and many things to explore/learn about.
2023,"This app makes refreshing old material and learning new concepts fun, while easily digestible. This has been a favorite for replacing my social media habits with something far superior."
2023,bing
2023,"This app is top notch! Learning experience is almost effortless. My only complaints would be to add more topics/subjects which I’m sure will come. And the price is a little steep, probably worth it but these days moneys tight, and if I have to choose between eating and learning well, I’m going to have to sacrifice learning in order to survive."
2023,I’m loving the computational biology class. The approach makes it interesting and challenging while keeping things fun.
2023,But requires patience impossible to skip around a single subtopic…foils dabblers. Like myself to really have to complete something
2023,I feel Iike I am learning the concepts in the practical sense. I studied these concepts in my schooling but doing these lessons now making more sense in the real world applications.
2023,Good app
2023,Very much fun and really informative
2023,I am trying to sharpen my data science skills and the course on probability and statistics is really good. The explanations have given me a much simpler and intuitive way where earlier I used to know what to do with the formulae but now I know the intuition behind the math. Highly recommended! Will keep studying the rest of tue topics in computer science and physics and math. Thank you Brilliant! ❤️🙏
